algorithm,parameters,count,k-nn,epsilon,largeepsilon,rel,qps,p50,p95,p99,p999,distcomps,build,candidates,indexsize,queriessize,dataset
bruteforce-blas,BruteForceBLAS(),10,1.0,1.0,1.0,0.08935400212587281,13.592959923073131,73.10318946838379,80.72079420089722,82.15189933776855,83.49395203590393,0.0,0.37527918815612793,10.0,64.0,4.708319627380371,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 200)",10,0.9995200000000001,0.99999,1.0,0.08935497175411622,412.63626548785203,2.5396347045898438,3.3078908920288077,3.5395741462707524,3.804208040237427,0.0,4544.867454767227,10.0,982468.0,2380.9540803168297,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 400)",10,0.9999,1.0,1.0,0.08935417058412624,396.93101630747736,2.591252326965332,3.240609169006347,3.4001064300537114,3.5972633361816415,0.0,2751.5494821071625,10.0,794980.0,2002.8165281600952,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 40)",10,0.9353899999999999,0.9844200000000001,1.0,0.08954127989837907,2430.4435904448883,0.4177093505859375,0.4935264587402344,0.5316734313964844,0.6208615303039591,0.0,2647.505035877228,10.0,732636.0,301.44126894378667,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 20)",10,0.90532,0.9723499999999999,1.0,0.08965024160369801,3681.3983314310353,0.2765655517578125,0.34499168395996094,0.3724122047424317,0.4024510383605958,0.0,3867.4462225437164,10.0,1107504.0,300.8378611312866,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 10)",10,0.24868,0.28998,0.72465,0.09949213689340251,8490.80330862258,0.11706352233886719,0.12469291687011719,0.13875961303710938,0.16665482521057134,0.0,1279.0462515354156,10.0,639996.0,75.37520028877259,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 20)",10,0.43390000000000006,0.50412,0.93134,0.09470054404139616,6868.453110156992,0.1468658447265625,0.1583099365234375,0.17452239990234375,0.20813965797424322,0.0,1279.0462515354156,10.0,639996.0,93.17905935087204,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 800)",10,0.9999,1.0,1.0,0.08935437171432951,231.22435292276884,4.434943199157715,5.1017045974731445,5.290284156799316,5.503178834915161,0.0,2345.819399833679,10.0,701420.0,3033.504002211571,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 10)",10,0.75495,0.86039,0.99979,0.0903836885445884,5154.032848986846,0.1952648162841797,0.23866891860961897,0.2582073211669922,0.27990365028381353,0.0,3867.4462225437164,10.0,1107504.0,214.88105187721254,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 80)",10,0.99509,0.9997199999999999,1.0,0.08936440713834547,1469.3750346823044,0.7030963897705078,0.9145736694335938,0.9856247901916504,1.07717776298523,0.0,3867.4462225437164,10.0,1107504.0,753.7245249572754,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 10)",10,0.62535,0.72405,0.9983000000000001,0.09138936481047744,5371.981473258398,0.18715858459472656,0.21028518676757812,0.22721290588378906,0.26489162445068537,0.0,2647.505035877228,10.0,732636.0,136.3809617823601,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 80)",10,0.98331,0.99814,1.0,0.08939540205043929,1409.027969495983,0.7531642913818359,0.9090900421142578,0.955345630645752,1.0025503635406494,0.0,2647.505035877228,10.0,732636.0,519.9584506914139,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 80)",10,0.99526,0.99976,1.0,0.08936462717262028,1105.0170090205954,0.9291172027587891,1.2578964233398438,1.363518238067627,1.4948956966400169,0.0,3373.8747868537903,10.0,1357464.0,1228.4552988040923,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 20)",10,0.78163,0.87917,0.9997999999999999,0.09027397151230053,4632.310242009071,0.21886825561523438,0.23818016052246094,0.25153160095214844,0.26941657066345287,0.0,2345.819399833679,10.0,701420.0,151.41904651355745,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 20)",10,0.91027,0.97478,1.0,0.08962880274483752,2798.1557794006885,0.3619194030761719,0.4723191261291502,0.5145096778869629,0.5714950561523449,0.0,3373.8747868537903,10.0,1357464.0,485.1281011562347,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 600)",10,0.99975,1.0,1.0,0.08935461732323834,304.40787082766275,3.375411033630371,3.8862228393554688,4.0264129638671875,4.1792402267456055,0.0,2345.819399833679,10.0,701420.0,2304.211116791725,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 80)",10,0.77163,0.8636100000000001,0.99853,0.09063601468808076,3481.5037146628915,0.30040740966796875,0.3387928009033203,0.6244230270385743,0.66542649269104,0.0,1279.0462515354156,10.0,639996.0,183.827464352417,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 20)",10,0.8890499999999999,0.9621299999999999,1.0,0.08970878739875647,2200.5350049891445,0.4687309265136719,0.5662441253662109,0.6046319007873535,0.6525528430938723,0.0,4657.899052619934,10.0,888580.0,403.8018018279075,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 200)",10,0.99918,0.99999,1.0,0.08935578930107275,737.4721936078314,1.4079809188842773,1.7185211181640625,1.808171272277832,1.9123578071594243,0.0,2751.5494821071625,10.0,794980.0,1077.979626744747,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 80)",10,0.99031,0.9992699999999999,1.0,0.08937619235047294,1507.075447122338,0.6868839263916016,0.8194446563720703,0.8614110946655275,0.8993170261383061,0.0,2751.5494821071625,10.0,794980.0,527.4984749555587,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 120)",10,0.99781,0.9999,1.0,0.08935845510412865,923.7011020338473,1.1268854141235352,1.4050245285034175,1.493217945098877,1.5609383583068872,0.0,4657.899052619934,10.0,888580.0,961.9778498082161,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 40)",10,0.95461,0.99206,1.0,0.08947514551192544,2501.2177196940456,0.4146099090576172,0.4839897155761719,0.5075955390930176,0.5354912281036384,0.0,2751.5494821071625,10.0,794980.0,317.83718535995484,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 400)",10,0.9960800000000001,0.9997299999999999,1.0,0.08936541463521566,542.2454055337084,1.8900632858276367,2.1202683448791504,2.2001266479492188,2.407086372375491,0.0,1858.2720685005188,10.0,670436.0,1236.4069721164703,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 20)",10,0.69745,0.79414,0.9982200000000001,0.0909579717257703,5224.163129547613,0.19407272338867188,0.21409988403320312,0.3247475624084477,0.45848488807678345,0.0,1858.2720685005188,10.0,670436.0,128.33366481380463,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 120)",10,0.99818,0.99992,1.0,0.08935819215569463,797.2284008436171,1.2900829315185547,1.7597794532775877,1.9137883186340332,2.0706815719604523,0.0,3373.8747868537903,10.0,1357464.0,1702.729103182411,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 120)",10,0.83498,0.91849,0.9992699999999999,0.09020053936574371,2354.7637420738106,0.4363059997558594,0.48543214797973616,0.5118846893310547,0.5726857185363778,0.0,1279.0462515354156,10.0,639996.0,271.7877758030891,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 800)",10,0.96555,0.99386,1.0,0.08951727855532128,349.36131692906804,2.9070377349853516,3.1409382820129395,3.20554256439209,3.289466381072999,0.0,1279.0462515354156,10.0,639996.0,1831.9028724349023,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 200)",10,0.9957800000000001,0.99979,1.0,0.08936297452107805,798.9590588494895,1.293182373046875,1.4705657958984375,1.5175366401672363,1.572139739990236,0.0,2345.819399833679,10.0,701420.0,877.9173253383635,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 600)",10,0.99999,1.0,1.0,0.08935401130191122,242.5426307892816,4.25410270690918,5.352306365966796,5.680801868438722,5.978123664855961,0.0,4657.899052619934,10.0,888580.0,3663.603371944904,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 600)",10,0.99803,0.99992,1.0,0.08935982246375367,367.3260710566617,2.7898550033569336,3.126382827758789,3.2305860519409184,3.914633274078377,0.0,1858.2720685005188,10.0,670436.0,1825.1794599588393,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 20)",10,0.90008,0.96879,1.0,0.08967125646635517,2396.024281837493,0.42748451232910156,0.522613525390625,0.5557537078857422,0.5955743789672862,0.0,4544.867454767227,10.0,982468.0,410.0409196381568,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 800)",10,0.9999800000000001,1.0,1.0,0.08935406255271935,213.37898980378756,4.815578460693359,5.711328983306885,5.9659624099731445,6.2506361007690465,0.0,2647.505035877228,10.0,732636.0,3433.4964312732695,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 200)",10,0.9860300000000001,0.9983299999999999,1.0,0.08939613512795323,1076.258747208095,0.9500980377197266,1.074087619781494,1.1184239387512207,1.1847071647644054,0.0,1858.2720685005188,10.0,670436.0,622.9319870701789,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 10)",10,0.48017000000000004,0.5583199999999999,0.97061,0.0933559211736647,6778.352152374845,0.14662742614746094,0.16045570373535156,0.17547845840454107,0.2517790794372577,0.0,1858.2720685005188,10.0,670436.0,98.90840501184464,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 600)",10,0.9999800000000001,1.0,1.0,0.08935401828849134,279.70478039841333,3.693103790283203,4.51350212097168,4.743359088897706,5.024440526962282,0.0,2751.5494821071625,10.0,794980.0,2842.2109871258735,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 40)",10,0.9749599999999999,0.99717,1.0,0.08941559813574337,1824.1153975102586,0.5587339401245117,0.7445812225341797,0.8142089843750002,0.8750000000000008,0.0,3373.8747868537903,10.0,1357464.0,744.1766030004501,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 20)",10,0.86161,0.9440799999999999,0.9999,0.0898315319916586,3791.6665498995153,0.2689361572265625,0.3077983856201172,0.32258033752441406,0.3418955802917487,0.0,2751.5494821071625,10.0,794980.0,209.66506140184404,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 800)",10,0.99875,0.9999499999999999,1.0,0.08935766288676296,271.19781533081607,3.8912296295166016,4.38380241394043,4.568848609924317,6.0057642459869385,0.0,1858.2720685005188,10.0,670436.0,2472.129058938694,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 10)",10,0.75918,0.8653000000000001,0.99992,0.09035215792042951,3928.474354466569,0.255584716796875,0.32783746719360335,0.3583455085754395,0.38909983634948747,0.0,3373.8747868537903,10.0,1357464.0,345.54482924308775,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 40)",10,0.9717499999999999,0.9959899999999999,1.0,0.08942810403231273,1525.6721937659674,0.6773471832275391,0.8447289466857908,0.9016990661621094,0.9667873382568359,0.0,4544.867454767227,10.0,982468.0,643.9574661021232,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 800)",10,1.0,1.0,1.0,0.08935400220785608,162.19195863840247,6.313920021057129,8.397817611694336,9.06014919281006,9.869043588638345,0.0,3373.8747868537903,10.0,1357464.0,8369.490148561477,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 120)",10,0.98766,0.9989800000000001,1.0,0.08938409096216553,1401.5532655895963,0.7197856903076172,0.8881092071533203,0.9310245513916016,0.974416971206665,0.0,2345.819399833679,10.0,701420.0,500.4590387115478,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 40)",10,0.62306,0.7154,0.9920199999999999,0.0919626911840184,4959.425287546596,0.20170211791992188,0.23771524429321272,0.4649162292480469,0.497104644775391,0.0,1279.0462515354156,10.0,639996.0,129.04640414829254,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 400)",10,0.99932,0.9999499999999999,1.0,0.08935537098489792,449.8852854218707,2.333402633666992,2.668631076812744,2.7625632286071777,2.852202653884888,0.0,2345.819399833679,10.0,701420.0,1559.108561068535,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 200)",10,0.9994500000000001,1.0,1.0,0.0893551257831856,597.3232855856827,1.7747879028320312,2.2199153900146484,2.355124950408936,2.480988264083863,0.0,4657.899052619934,10.0,888580.0,1487.6031479816438,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 40)",10,0.9664999999999999,0.9951700000000001,1.0,0.08943750278517607,2159.15460758459,0.48089027404785156,0.5779266357421875,0.6098771095275879,0.6439685821533203,0.0,4657.899052619934,10.0,888580.0,411.54070064210896,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 10)",10,0.68052,0.78401,0.99936,0.09091385458065343,5281.981851398169,0.19049644470214844,0.21767616271972656,0.23579835891723638,0.2694132328033448,0.0,2751.5494821071625,10.0,794980.0,150.50790070199966,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 200)",10,0.99962,1.0,1.0,0.08935467169018763,712.9998310105485,1.4543533325195312,1.9233226776123047,2.082834243774414,2.2487699985504164,0.0,3867.4462225437164,10.0,1107504.0,1553.3019109279635,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 200)",10,0.8934599999999999,0.95943,0.99982,0.08985865464197032,1430.2827914941374,0.7505416870117188,0.8297085762023924,0.862123966217041,0.9083776473999029,0.0,1279.0462515354156,10.0,639996.0,447.4611620904923,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 400)",10,0.9999800000000001,1.0,1.0,0.0893540576280248,397.8128291807207,2.5960206985473633,3.4399032592773438,3.705265522003174,4.016902208328252,0.0,3867.4462225437164,10.0,1107504.0,2783.982613835907,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 120)",10,0.99788,0.99992,1.0,0.0893585248331616,644.5331027278878,1.6279220581054688,2.115023136138916,2.2609376907348637,2.4073128700256348,0.0,4544.867454767227,10.0,982468.0,1524.3096061968802,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 600)",10,0.99999,1.0,1.0,0.08935404528468667,274.2554210756645,3.766298294067383,4.952681064605713,5.3234219551086435,5.811006546020514,0.0,3867.4462225437164,10.0,1107504.0,4038.2209972595215,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 800)",10,1.0,1.0,1.0,0.08935400220785608,121.87504055305801,8.47923755645752,10.998570919036863,11.763381958007814,12.663365602493288,0.0,4544.867454767227,10.0,982468.0,8061.273215103341,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 600)",10,0.9572200000000001,0.99109,1.0,0.08955073212194493,480.3463483634272,2.1104812622070312,2.3102760314941406,2.368927001953125,2.4304411411285405,0.0,1279.0462515354156,10.0,639996.0,1332.363620917511,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 10)",10,0.74298,0.85017,0.9998400000000001,0.09045701657706189,3453.3606157042254,0.2923011779785156,0.3528594970703125,0.3781342506408692,0.4046006202697763,0.0,4544.867454767227,10.0,982468.0,284.4962079929352,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 200)",10,0.9981199999999999,0.9998900000000001,1.0,0.08935795167922309,712.9859654788514,1.4460086822509766,1.7271041870117188,1.81485652923584,1.8913748264312744,0.0,2647.505035877228,10.0,732636.0,1027.5601981982231,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 200)",10,0.9995499999999999,0.99997,1.0,0.0893550631754288,524.6706816784492,1.9690990447998047,2.6786327362060547,2.902514934539795,3.1530988216400173,0.0,3373.8747868537903,10.0,1357464.0,2587.2686380290984,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 80)",10,0.97262,0.99641,1.0,0.08942485932172504,1863.6985914854608,0.55694580078125,0.6246566772460938,0.6482625007629395,0.6973783969879158,0.0,2345.819399833679,10.0,701420.0,376.3591404771805,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 800)",10,0.99999,1.0,1.0,0.08935400662485016,209.54124723819274,4.9179792404174805,5.966734886169433,6.2673187255859375,6.585637331008919,0.0,2751.5494821071625,10.0,794980.0,3793.906977638245,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 120)",10,0.9681200000000001,0.99482,1.0,0.08944857516797222,1577.5076501131011,0.6737709045410156,0.7686614990234375,0.8265995979309082,1.2283344268798833,0.0,1858.2720685005188,10.0,670436.0,424.99698809823985,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 600)",10,1.0,1.0,1.0,0.08935400220785608,159.57448731023746,6.451725959777832,8.42667818069458,9.025349617004395,9.68194055557251,0.0,4544.867454767227,10.0,982468.0,6156.798724911022,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 120)",10,0.99347,0.99968,1.0,0.08936861732115607,998.3040296165864,1.028299331665039,1.2192726135253906,1.2738704681396484,1.3272812366485607,0.0,2647.505035877228,10.0,732636.0,733.8806398301125,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 40)",10,0.9741899999999999,0.99709,1.0,0.0894196513826404,2404.6102795658485,0.42700767517089844,0.5426406860351562,0.5862784385681153,0.6470680236816406,0.0,3867.4462225437164,10.0,1107504.0,460.57525804138186,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 400)",10,0.99993,1.0,1.0,0.08935422055324974,337.4776267303396,3.074049949645996,3.8616895675659175,4.0946292877197275,4.333735227584839,0.0,4657.899052619934,10.0,888580.0,2633.0041745553017,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 120)",10,0.99828,0.9999399999999999,1.0,0.08935731530258854,1082.8549930157817,0.9589195251464844,1.2586116790771484,1.355416774749756,1.4705750942230245,0.0,3867.4462225437164,10.0,1107504.0,1022.7629804019928,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 400)",10,0.99999,0.99999,1.0,0.0893540177289847,297.0091336930995,3.4984350204467773,4.726409912109375,5.129117965698242,5.511587381362928,0.0,3373.8747868537903,10.0,1357464.0,4570.445302879715,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 80)",10,0.99314,0.99949,1.0,0.08936947468270864,1310.8543625721636,0.7975101470947266,0.9808540344238281,1.0423707962036133,1.0953035354614276,0.0,4657.899052619934,10.0,888580.0,677.8632511520386,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 80)",10,0.94268,0.9863200000000001,1.0,0.08953441114128653,2112.0263681026363,0.4761219024658203,0.5500316619873047,0.6289601325988772,0.9500980377197266,0.0,1858.2720685005188,10.0,670436.0,317.4373247064591,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 20)",10,0.82133,0.9127599999999999,1.0,0.09003305081839467,3891.2611429607327,0.2598762512207031,0.29468536376953125,0.32258272171020513,0.37241148948669467,0.0,2647.505035877228,10.0,732636.0,188.27726361293793,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 10)",10,0.72227,0.82779,0.9998100000000001,0.0905989938695387,3210.7764034684283,0.31197071075439453,0.377655029296875,0.409843921661377,0.4434592723846437,0.0,4657.899052619934,10.0,888580.0,276.7492619667053,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 400)",10,0.99979,0.99999,1.0,0.08935441063630525,402.3925019045342,2.6209354400634766,3.112804889678955,3.252274990081787,3.4074797630310063,0.0,2647.505035877228,10.0,732636.0,1820.6999298754693,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 64, 'efConstruction': 500}, ef: 800)",10,1.0,1.0,1.0,0.08935400220785608,205.75095115881385,4.991292953491211,6.489777565002441,6.954934597015381,7.491639852523814,0.0,3867.4462225437164,10.0,1107504.0,5382.740608305359,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 36, 'efConstruction': 500}, ef: 800)",10,1.0,1.0,1.0,0.08935400220785608,186.02308173332295,5.591750144958496,6.9861531257629395,7.394576072692872,7.843737602233888,0.0,4657.899052619934,10.0,888580.0,4776.719059379101,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 16, 'efConstruction': 500}, ef: 600)",10,0.9999499999999999,1.0,1.0,0.08935409404465414,280.24463489854253,3.6859512329101562,4.38169240951538,4.579563140869141,4.808917045593264,0.0,2647.505035877228,10.0,732636.0,2614.2730627661704,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 24, 'efConstruction': 500}, ef: 120)",10,0.9966200000000001,0.9998400000000001,1.0,0.08936182678594103,1148.1990923807318,0.9037256240844727,1.0890960693359375,1.140596866607666,1.1997225284576416,0.0,2751.5494821071625,10.0,794980.0,692.371214430809,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 80)",10,0.99411,0.99962,1.0,0.08936681899972908,893.8349570477795,1.1649131774902344,1.5001296997070312,1.5964531898498535,1.6930184364318863,0.0,4544.867454767227,10.0,982468.0,1099.160412393093,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 8, 'efConstruction': 500}, ef: 40)",10,0.85397,0.93417,1.0,0.08992187973274127,3683.754747518608,0.28145313262939453,0.3192424774169922,0.34999847412109375,0.4320230484008807,0.0,1858.2720685005188,10.0,670436.0,181.99800093955994,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 48, 'efConstruction': 500}, ef: 400)",10,0.9999499999999999,0.99999,1.0,0.08935411885255684,229.29311895685382,4.5136213302612305,5.927085876464844,6.346478462219238,6.78992795944214,0.0,4544.867454767227,10.0,982468.0,4284.768790575314,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 10)",10,0.57456,0.6667799999999999,0.99465,0.09195773274863046,6225.997727690382,0.1609325408935547,0.1766681671142578,0.18764019012451183,0.20599603652954152,0.0,2345.819399833679,10.0,701420.0,112.65985480213165,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 12, 'efConstruction': 500}, ef: 40)",10,0.9127000000000001,0.97434,1.0,0.08962757720382655,3100.35950919411,0.33164024353027344,0.36525726318359375,0.38099527359008795,0.45585703849792497,0.0,2345.819399833679,10.0,701420.0,226.23827911567685,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 96, 'efConstruction': 500}, ef: 600)",10,1.0,1.0,1.0,0.08935400220785608,209.79951212993967,4.891753196716309,6.5715670585632315,7.08082675933838,7.768955945968646,0.0,3373.8747868537903,10.0,1357464.0,6470.291499816512,sift-128-euclidean
hnsw(faiss),"faiss ({'M': 4, 'efConstruction': 500}, ef: 400)",10,0.9410299999999999,0.98444,0.9999100000000001,0.08962923369161568,698.5623482997935,1.4632940292358398,1.5845298767089844,1.6252994537353516,1.6827588081359863,0.0,1279.0462515354156,10.0,639996.0,916.1616018350602,sift-128-euclidean
hnswlib,"hnswlib ({'M': 48, 'efConstruction': 500})",10,0.9996600000000001,1.0,1.0,0.08935465528317349,704.9130762654281,1.4789104461669922,1.9073605537414549,2.0485091209411626,2.2406580448150635,0.0,2760.653411388397,10.0,1096812.0,1555.9535450963974,sift-128-euclidean
hnswlib,"hnswlib ({'M': 24, 'efConstruction': 500})",10,0.9998799999999999,0.9999800000000001,1.0,0.08935416408866861,497.0187317925574,2.0945072174072266,2.5336861610412598,2.6607561111450195,2.840996026992798,0.0,2224.250625371933,10.0,909328.0,1829.5648470237732,sift-128-euclidean
hnswlib,"hnswlib ({'M': 16, 'efConstruction': 500})",10,0.93003,0.98262,1.0,0.08956264859173962,3619.5308292379245,0.2803802490234375,0.335693359375,0.3674030303955078,0.42986941337585466,0.0,2074.6897966861725,10.0,847040.0,234.01928038787844,sift-128-euclidean
hnswlib,"hnswlib ({'M': 64, 'efConstruction': 500})",10,0.92211,0.9803499999999999,1.0,0.08958584039396643,4081.2342221229287,0.25153160095214844,0.34308433532714844,0.3829002380371094,0.4561007022857678,0.0,2836.7294466495514,10.0,1221600.0,299.32121841430666,sift-128-euclidean
hnswlib,"hnswlib ({'M': 4, 'efConstruction': 500})",10,0.33758,0.39390000000000003,0.85511,0.09659070375963162,15944.256169208225,0.061511993408203125,0.07915496826171875,0.08893013000488281,0.1027586460113526,0.0,884.8059358596802,10.0,756396.0,47.440030564785,sift-128-euclidean
hnswlib,"hnswlib ({'M': 4, 'efConstruction': 500})",10,0.47981999999999997,0.55999,0.9661199999999999,0.09363470995647082,12272.889005412086,0.07963180541992188,0.10323524475097656,0.11467933654785156,0.1325619220733645,0.0,884.8059358596802,10.0,756396.0,61.63145447387696,sift-128-euclidean
hnswlib,"hnswlib ({'M': 12, 'efConstruction': 500})",10,0.99982,0.99999,1.0,0.08935465055845077,418.8753859248957,2.487659454345703,2.9082417488098145,3.08943510055542,4.297501564025881,0.0,1512.0473709106445,10.0,815848.0,1947.7105301820754,sift-128-euclidean
hnswlib,"hnswlib ({'M': 64, 'efConstruction': 500})",10,0.82196,0.9202199999999999,0.99986,0.090001586227028,5719.003482012557,0.1728534698486328,0.2448558807373047,0.28038263320922857,0.32949519157409685,0.0,2836.7294466495514,10.0,1221600.0,213.60364683151244,sift-128-euclidean
hnswlib,"hnswlib ({'M': 64, 'efConstruction': 500})",10,0.9946999999999999,0.9997299999999999,1.0,0.0893659394539973,1586.4494808064117,0.6494522094726562,0.8711934089660642,0.9424686431884766,1.0211486816406254,0.0,2836.7294466495514,10.0,1221600.0,770.0213683319092,sift-128-euclidean
hnswlib,"hnswlib ({'M': 16, 'efConstruction': 500})",10,0.71258,0.81691,0.9997,0.09068371185067448,7746.7666888795975,0.13017654418945312,0.17690658569335938,0.20599603652954107,0.24724054336547863,0.0,2074.6897966861725,10.0,847040.0,109.3411011352539,sift-128-euclidean
